,model,alpha,length,loc_error,num_traj,UCL,eduN,UPV-MAT,Erasmus MC,WUST ML A,WUST ML B,BIT
566,sbm,1.4500000000000002,360,7.33,2,1.0,1.0,1.0,1.0,0.5,0.5,1.0
567,sbm,1.4500000000000002,360,10.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
568,sbm,1.6500000000000001,360,1.33,2,1.0,1.0,1.0,1.0,1.0,0.5,0.0
569,sbm,1.6500000000000001,360,4.33,2,1.0,1.0,0.5,0.5,1.0,1.0,1.0
570,sbm,1.6500000000000001,360,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
571,sbm,1.85,360,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
572,sbm,1.85,360,1.33,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
573,sbm,1.85,360,4.33,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
574,sbm,1.85,360,4.67,2,1.0,1.0,1.0,1.0,1.0,0.5,1.0
575,sbm,1.85,360,7.0,2,1.0,1.0,1.0,1.0,1.0,0.5,1.0
576,sbm,1.85,360,7.33,4,1.0,1.0,1.0,1.0,1.0,0.75,1.0
577,sbm,1.85,360,10.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
578,sbm,0.05,410,1.33,2,1.0,1.0,0.5,0.5,0.5,0.5,0.0
579,sbm,0.05,410,1.67,2,0.5,1.0,1.0,0.5,0.5,0.5,1.0
580,sbm,0.05,410,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
581,sbm,0.05,410,4.0,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0
582,sbm,0.05,410,4.33,7,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,0.5714285714285714,0.5714285714285714
583,sbm,0.05,410,4.67,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
584,sbm,0.05,410,7.0,3,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333
585,sbm,0.05,410,7.33,3,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333
586,sbm,0.05,410,10.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
587,sbm,0.25,410,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
588,sbm,0.25,410,1.33,4,1.0,1.0,1.0,0.5,1.0,0.75,0.5
589,sbm,0.25,410,4.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
590,sbm,0.25,410,4.33,10,1.0,1.0,1.0,0.9,0.9,0.7,0.7
591,sbm,0.25,410,4.67,2,1.0,1.0,1.0,1.0,1.0,0.5,1.0
592,sbm,0.25,410,7.0,4,1.0,1.0,1.0,1.0,0.75,0.5,0.0
593,sbm,0.25,410,7.33,2,1.0,1.0,0.5,1.0,1.0,1.0,1.0
594,sbm,0.45,410,1.33,4,1.0,1.0,1.0,1.0,1.0,0.5,0.5
595,sbm,0.45,410,1.67,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
596,sbm,0.45,410,2.0,2,1.0,1.0,1.0,1.0,0.5,0.5,0.5
597,sbm,0.45,410,4.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
598,sbm,0.45,410,4.33,4,0.75,1.0,1.0,1.0,1.0,0.25,0.0
599,sbm,0.45,410,4.67,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
600,sbm,0.45,410,7.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
601,sbm,0.45,410,7.33,3,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333
602,sbm,0.6500000000000001,410,1.33,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
603,sbm,0.6500000000000001,410,1.67,5,1.0,1.0,0.8000000000000002,1.0,0.8000000000000002,0.0,0.6
604,sbm,0.6500000000000001,410,2.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0
605,sbm,0.6500000000000001,410,4.0,5,0.8000000000000002,1.0,1.0,0.6,0.4000000000000001,0.4000000000000001,0.6
606,sbm,0.6500000000000001,410,4.33,4,1.0,1.0,1.0,1.0,0.5,0.75,0.5
607,sbm,0.6500000000000001,410,4.67,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
608,sbm,0.6500000000000001,410,7.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
609,sbm,0.6500000000000001,410,7.33,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0
610,sbm,0.6500000000000001,410,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
611,sbm,0.8500000000000001,410,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
612,sbm,0.8500000000000001,410,1.33,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0
613,sbm,0.8500000000000001,410,1.67,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
614,sbm,0.8500000000000001,410,4.0,5,1.0,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.20000000000000004,0.0
615,sbm,0.8500000000000001,410,4.33,2,1.0,1.0,1.0,1.0,1.0,0.5,0.0
616,sbm,0.8500000000000001,410,4.67,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
617,sbm,0.8500000000000001,410,7.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
618,sbm,0.8500000000000001,410,7.33,3,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0
619,sbm,0.8500000000000001,410,10.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
620,sbm,1.05,410,1.0,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0
621,sbm,1.05,410,1.33,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0
622,sbm,1.05,410,1.67,4,0.5,0.75,1.0,1.0,1.0,0.25,0.25
623,sbm,1.05,410,4.67,2,1.0,0.5,0.5,1.0,1.0,1.0,1.0
624,sbm,1.05,410,7.0,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666
625,sbm,1.05,410,7.33,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
626,sbm,1.05,410,10.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0
627,sbm,1.2500000000000002,410,1.67,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
628,sbm,1.2500000000000002,410,4.33,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
629,sbm,1.2500000000000002,410,4.67,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
630,sbm,1.2500000000000002,410,7.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
631,sbm,1.2500000000000002,410,10.0,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0
632,sbm,1.4500000000000002,410,1.33,4,1.0,1.0,0.75,1.0,1.0,0.5,0.5
633,sbm,1.4500000000000002,410,1.67,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
634,sbm,1.4500000000000002,410,4.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0
635,sbm,1.4500000000000002,410,4.33,5,1.0,1.0,1.0,1.0,0.8000000000000002,0.6,0.8000000000000002
636,sbm,1.4500000000000002,410,4.67,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
637,sbm,1.4500000000000002,410,7.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0
638,sbm,1.4500000000000002,410,7.33,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
639,sbm,1.4500000000000002,410,10.0,2,1.0,1.0,1.0,1.0,1.0,0.5,1.0
640,sbm,1.6500000000000001,410,1.33,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
641,sbm,1.6500000000000001,410,1.67,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
642,sbm,1.6500000000000001,410,4.33,3,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0
643,sbm,1.6500000000000001,410,4.67,3,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0
644,sbm,1.6500000000000001,410,7.33,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
645,sbm,1.85,410,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
646,sbm,1.85,410,1.33,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
647,sbm,1.85,410,1.67,2,1.0,1.0,1.0,1.0,0.5,1.0,0.5
648,sbm,1.85,410,4.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0
649,sbm,1.85,410,4.33,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
650,sbm,1.85,410,7.33,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
651,sbm,0.05,460,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
652,sbm,0.05,460,1.33,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666
653,sbm,0.05,460,1.67,2,1.0,1.0,1.0,1.0,1.0,1.0,0.5
654,sbm,0.05,460,2.0,3,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
655,sbm,0.05,460,4.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
656,sbm,0.05,460,4.33,7,1.0,1.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714
657,sbm,0.05,460,4.67,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
658,sbm,0.05,460,7.0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0
659,sbm,0.05,460,7.33,2,1.0,1.0,1.0,1.0,0.5,0.0,1.0
660,sbm,0.05,460,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
661,sbm,0.25,460,1.33,4,1.0,0.75,1.0,0.5,0.75,0.5,0.25
662,sbm,0.25,460,1.67,3,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0
663,sbm,0.25,460,4.0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0
664,sbm,0.25,460,4.33,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666
665,sbm,0.25,460,4.67,2,1.0,1.0,1.0,1.0,1.0,1.0,0.5
666,sbm,0.25,460,7.0,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0
667,sbm,0.25,460,7.33,2,1.0,1.0,1.0,1.0,1.0,0.5,1.0
668,sbm,0.25,460,10.0,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333
669,sbm,0.45,460,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
670,sbm,0.45,460,1.33,3,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333
671,sbm,0.45,460,1.67,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
672,sbm,0.45,460,4.0,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666
673,sbm,0.45,460,4.33,2,0.5,0.5,1.0,1.0,0.5,0.5,1.0
674,sbm,0.45,460,4.67,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
675,sbm,0.45,460,7.0,2,1.0,1.0,1.0,1.0,1.0,0.5,1.0
676,sbm,0.45,460,7.33,2,1.0,1.0,1.0,1.0,0.5,1.0,0.5
677,sbm,0.45,460,10.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
678,sbm,0.6500000000000001,460,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
679,sbm,0.6500000000000001,460,1.33,4,0.75,0.75,0.5,0.5,1.0,0.75,0.25
680,sbm,0.6500000000000001,460,1.67,4,1.0,1.0,1.0,1.0,0.5,0.25,0.0
681,sbm,0.6500000000000001,460,4.33,2,1.0,1.0,1.0,1.0,1.0,0.5,0.5
682,sbm,0.6500000000000001,460,4.67,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
683,sbm,0.6500000000000001,460,7.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.5
684,sbm,0.6500000000000001,460,7.33,2,1.0,1.0,1.0,1.0,1.0,1.0,0.5
685,sbm,0.6500000000000001,460,10.0,2,1.0,1.0,1.0,1.0,0.5,0.5,0.5
686,sbm,0.8500000000000001,460,1.33,4,1.0,0.75,0.75,0.75,0.75,0.25,0.0
687,sbm,0.8500000000000001,460,1.67,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0
688,sbm,0.8500000000000001,460,2.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
689,sbm,0.8500000000000001,460,4.0,3,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333
690,sbm,0.8500000000000001,460,4.33,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
691,sbm,0.8500000000000001,460,4.67,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666
692,sbm,0.8500000000000001,460,7.0,3,0.6666666666666666,1.0,0.6666666666666666,0.0,1.0,1.0,0.0
693,sbm,0.8500000000000001,460,7.33,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
694,sbm,0.8500000000000001,460,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
695,sbm,1.05,460,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
696,sbm,1.05,460,1.67,2,1.0,1.0,0.5,0.5,0.5,1.0,1.0
697,sbm,1.05,460,2.0,2,0.5,0.5,0.5,1.0,1.0,0.5,0.0
698,sbm,1.05,460,4.33,4,1.0,1.0,1.0,1.0,1.0,0.5,0.5
699,sbm,1.05,460,4.67,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
700,sbm,1.05,460,7.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
701,sbm,1.05,460,10.0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0
702,sbm,1.2500000000000002,460,1.33,2,1.0,1.0,1.0,1.0,1.0,0.5,0.5
703,sbm,1.2500000000000002,460,1.67,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
704,sbm,1.2500000000000002,460,4.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
705,sbm,1.2500000000000002,460,4.33,4,1.0,1.0,1.0,1.0,1.0,0.5,0.75
706,sbm,1.2500000000000002,460,4.67,2,1.0,1.0,1.0,1.0,0.5,0.5,1.0
707,sbm,1.2500000000000002,460,7.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
708,sbm,1.2500000000000002,460,7.33,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
709,sbm,1.4500000000000002,460,1.33,2,1.0,1.0,1.0,1.0,1.0,0.5,0.0
710,sbm,1.4500000000000002,460,1.67,3,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333
711,sbm,1.4500000000000002,460,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
712,sbm,1.4500000000000002,460,4.0,3,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666
713,sbm,1.4500000000000002,460,4.33,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
714,sbm,1.4500000000000002,460,4.67,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
715,sbm,1.4500000000000002,460,7.0,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0
716,sbm,1.4500000000000002,460,7.33,5,1.0,1.0,1.0,1.0,1.0,0.6,1.0
717,sbm,1.4500000000000002,460,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
718,sbm,1.6500000000000001,460,1.33,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
719,sbm,1.6500000000000001,460,1.67,2,1.0,1.0,1.0,1.0,0.5,0.5,1.0
720,sbm,1.6500000000000001,460,4.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
721,sbm,1.6500000000000001,460,4.33,2,1.0,1.0,1.0,1.0,1.0,0.5,0.5
722,sbm,1.85,460,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
723,sbm,1.85,460,1.67,3,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0
724,sbm,1.85,460,2.0,2,1.0,1.0,1.0,1.0,1.0,0.5,0.5
725,sbm,1.85,460,4.33,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
726,sbm,1.85,460,4.67,2,1.0,1.0,1.0,1.0,1.0,0.5,1.0
727,sbm,0.05,510,1.0,2,1.0,1.0,1.0,1.0,0.5,0.5,0.5
728,sbm,0.05,510,1.33,2,1.0,1.0,1.0,0.5,0.5,0.5,0.0
729,sbm,0.05,510,1.67,2,0.5,1.0,1.0,1.0,1.0,1.0,0.5
730,sbm,0.05,510,4.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
731,sbm,0.05,510,4.33,5,1.0,1.0,1.0,0.8000000000000002,1.0,0.4000000000000001,0.0
732,sbm,0.05,510,4.67,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
733,sbm,0.05,510,7.0,2,1.0,1.0,1.0,1.0,1.0,0.5,0.5
734,sbm,0.05,510,7.33,6,1.0,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,0.3333333333333333
735,sbm,0.05,510,10.0,2,1.0,1.0,1.0,1.0,1.0,0.5,0.0
736,sbm,0.25,510,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
737,sbm,0.25,510,1.33,5,1.0,1.0,1.0,0.8000000000000002,1.0,0.4000000000000001,0.8000000000000002
738,sbm,0.25,510,1.67,2,1.0,1.0,1.0,1.0,0.5,0.5,0.0
739,sbm,0.25,510,4.33,5,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.6,0.6
740,sbm,0.25,510,4.67,4,1.0,0.75,0.75,0.75,0.75,0.25,0.75
741,sbm,0.25,510,7.0,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333
742,sbm,0.25,510,7.33,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
743,sbm,0.45,510,1.33,8,1.0,1.0,1.0,1.0,0.625,0.75,0.875
744,sbm,0.45,510,1.67,4,1.0,1.0,1.0,1.0,1.0,0.5,0.25
745,sbm,0.45,510,4.0,2,1.0,1.0,0.5,0.5,0.5,0.5,1.0
746,sbm,0.45,510,4.33,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0
747,sbm,0.45,510,4.67,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
748,sbm,0.45,510,7.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
749,sbm,0.45,510,7.33,4,1.0,1.0,1.0,1.0,0.75,1.0,0.5
750,sbm,0.45,510,10.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
751,sbm,0.6500000000000001,510,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
752,sbm,0.6500000000000001,510,1.67,4,1.0,1.0,1.0,1.0,1.0,0.75,0.5
753,sbm,0.6500000000000001,510,4.33,8,1.0,1.0,1.0,0.875,0.875,0.75,0.25
754,sbm,0.6500000000000001,510,4.67,2,1.0,1.0,0.5,1.0,1.0,0.5,0.0
755,sbm,0.6500000000000001,510,7.33,4,1.0,1.0,1.0,1.0,1.0,0.25,0.5
756,sbm,0.6500000000000001,510,10.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
757,sbm,0.8500000000000001,510,1.67,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
758,sbm,0.8500000000000001,510,4.0,4,1.0,1.0,1.0,1.0,0.75,0.5,0.0
759,sbm,0.8500000000000001,510,4.33,5,1.0,0.8000000000000002,0.8000000000000002,1.0,0.8000000000000002,1.0,0.20000000000000004
760,sbm,0.8500000000000001,510,4.67,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,0.8333333333333334,0.3333333333333333
761,sbm,0.8500000000000001,510,7.0,2,0.5,1.0,0.5,0.5,0.5,0.5,0.0
762,sbm,0.8500000000000001,510,7.33,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
763,sbm,1.05,510,1.33,5,0.8000000000000002,0.8000000000000002,0.6,0.8000000000000002,0.6,0.4000000000000001,0.20000000000000004
764,sbm,1.05,510,1.67,2,1.0,1.0,1.0,0.5,1.0,1.0,0.5
765,sbm,1.05,510,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
766,sbm,1.05,510,4.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
767,sbm,1.05,510,4.33,3,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0
768,sbm,1.05,510,4.67,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
769,sbm,1.2500000000000002,510,1.33,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0
770,sbm,1.2500000000000002,510,7.0,3,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0
771,sbm,1.2500000000000002,510,7.33,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
772,sbm,1.2500000000000002,510,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
773,sbm,1.4500000000000002,510,1.0,2,1.0,1.0,1.0,1.0,1.0,0.5,0.0
774,sbm,1.4500000000000002,510,1.33,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0
775,sbm,1.4500000000000002,510,1.67,5,1.0,1.0,1.0,1.0,1.0,0.8000000000000002,0.20000000000000004
776,sbm,1.4500000000000002,510,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
777,sbm,1.4500000000000002,510,4.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
778,sbm,1.4500000000000002,510,4.33,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
779,sbm,1.4500000000000002,510,7.0,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0
780,sbm,1.4500000000000002,510,7.33,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
781,sbm,1.4500000000000002,510,10.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
782,sbm,1.6500000000000001,510,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
783,sbm,1.6500000000000001,510,4.33,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
784,sbm,1.85,510,1.67,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
785,sbm,1.85,510,4.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
786,sbm,1.85,510,4.33,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
787,sbm,1.85,510,4.67,2,1.0,1.0,1.0,1.0,1.0,0.5,1.0
788,sbm,1.85,510,7.33,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
789,sbm,1.85,510,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
790,sbm,0.05,560,1.33,5,1.0,0.8000000000000002,0.8000000000000002,0.4000000000000001,0.6,0.4000000000000001,0.4000000000000001
791,sbm,0.05,560,4.0,2,1.0,1.0,0.5,1.0,0.5,0.5,1.0
792,sbm,0.05,560,4.33,4,1.0,1.0,0.75,0.75,0.75,0.5,0.5
793,sbm,0.05,560,4.67,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
794,sbm,0.05,560,7.0,4,1.0,1.0,0.75,0.75,1.0,0.5,0.25
795,sbm,0.05,560,7.33,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
796,sbm,0.25,560,1.0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
797,sbm,0.25,560,1.33,5,1.0,0.8000000000000002,0.8000000000000002,1.0,0.8000000000000002,0.4000000000000001,0.4000000000000001
798,sbm,0.25,560,1.67,2,1.0,1.0,1.0,1.0,1.0,0.5,0.5
799,sbm,0.25,560,4.0,3,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
800,sbm,0.25,560,4.33,3,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666
801,sbm,0.25,560,4.67,2,1.0,1.0,1.0,1.0,1.0,0.5,0.5
802,sbm,0.25,560,7.0,2,1.0,1.0,1.0,1.0,1.0,0.5,0.0
803,sbm,0.25,560,7.33,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0
804,sbm,0.25,560,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
805,sbm,0.45,560,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
806,sbm,0.45,560,1.33,3,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
807,sbm,0.45,560,1.67,2,1.0,1.0,1.0,1.0,0.0,0.5,1.0
808,sbm,0.45,560,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
809,sbm,0.45,560,4.0,3,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666
810,sbm,0.45,560,4.33,8,1.0,1.0,1.0,1.0,0.875,1.0,0.625
811,sbm,0.45,560,4.67,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
812,sbm,0.45,560,7.0,4,1.0,1.0,1.0,0.75,0.75,0.75,0.25
813,sbm,0.45,560,7.33,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0
814,sbm,0.6500000000000001,560,1.0,2,1.0,1.0,1.0,1.0,0.0,0.0,0.5
815,sbm,0.6500000000000001,560,1.33,3,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
816,sbm,0.6500000000000001,560,1.67,2,1.0,1.0,1.0,1.0,1.0,1.0,0.5
817,sbm,0.6500000000000001,560,2.0,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333
818,sbm,0.6500000000000001,560,4.0,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666
819,sbm,0.6500000000000001,560,4.33,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666
820,sbm,0.6500000000000001,560,4.67,5,1.0,1.0,1.0,1.0,1.0,0.6,0.20000000000000004
821,sbm,0.6500000000000001,560,7.0,2,1.0,1.0,1.0,1.0,1.0,0.5,0.0
822,sbm,0.6500000000000001,560,7.33,3,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0
823,sbm,0.6500000000000001,560,10.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
824,sbm,0.8500000000000001,560,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
825,sbm,0.8500000000000001,560,1.33,4,0.75,0.75,1.0,0.75,0.75,0.75,0.5
826,sbm,0.8500000000000001,560,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
827,sbm,0.8500000000000001,560,4.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
828,sbm,0.8500000000000001,560,4.33,4,0.75,0.75,0.75,0.75,0.5,0.0,0.25
829,sbm,0.8500000000000001,560,4.67,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
830,sbm,0.8500000000000001,560,7.0,3,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
831,sbm,0.8500000000000001,560,7.33,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
832,sbm,0.8500000000000001,560,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
833,sbm,1.05,560,1.33,3,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
834,sbm,1.05,560,1.67,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
835,sbm,1.05,560,4.0,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0
